name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
mumbai,2022-09-04,30.4,25.7,28.3,39.5,25.7,34.4,26.4,89.5,94,100,12.5,rain,0,0,19.8,21.5,295.1,1007.3,89.9,2.6,190.4,16.3,8,30,2022-09-04T06:24:15,2022-09-04T18:51:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-05,30.7,27,28.8,39,31.2,34.7,25.6,83.1,0,0,0,rain,0,0,33.5,18.2,278.1,1007.4,60.7,3.5,230.9,20.1,9,30,2022-09-05T06:24:26,2022-09-05T18:50:16,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-06,30.9,26.2,28.6,36.7,26.2,33.3,24.9,80.8,0,0,0,rain,0,0,22.3,19.9,313.2,1006.7,69.8,3.6,228.7,19.7,9,10,2022-09-06T06:24:37,2022-09-06T18:49:24,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-07,31.7,25,28.5,40.2,25,34.1,26.1,87.1,21.2,100,16.67,rain,0,0,32,22.3,326.6,1006.1,85.1,3,261.5,22.7,9,30,2022-09-07T06:24:48,2022-09-07T18:48:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-08,31,25,27.2,39.2,25,29.8,25.5,91.2,59,100,16.67,rain,0,0,16.9,18.7,343.4,1005.1,89.9,2.6,167.5,14.7,7,30,2022-09-08T06:24:59,2022-09-08T18:47:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-09,30.8,25.4,27.7,39.1,25.4,31.6,25.8,89.8,15,100,12.5,rain,0,0,22,13,218.4,1003.8,82.9,2.9,164.2,14.3,8,30,2022-09-09T06:25:10,2022-09-09T18:46:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-10,31.4,25.9,28,38.3,25.9,32.2,25.7,88.1,9,100,8.33,rain,0,0,22.3,13,217.6,1004,84.9,3,236.6,20.4,9,30,2022-09-10T06:25:20,2022-09-10T18:45:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-11,30.7,25.9,28.2,38.6,25.9,33.2,26.1,88.9,0.1,100,4.17,rain,0,0,24.1,15.5,256,1001.7,89.8,2.7,243.3,21.1,9,30,2022-09-11T06:25:31,2022-09-11T18:45:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-12,30,26,27.9,37.4,26,32.8,26,89.8,39,100,8.33,rain,0,0,33.5,16.1,191.4,1000.6,90.5,2.7,116.7,10,7,30,2022-09-12T06:25:41,2022-09-12T18:44:11,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-13,28,25,26.5,33.6,25,28.5,25.6,95.3,63,100,20.83,rain,0,0,35.3,17.6,237.5,1002.5,94.4,2.6,104.3,8.9,6,10,2022-09-13T06:25:52,2022-09-13T18:43:18,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-14,28.7,26,27.2,35,26,30.8,25.8,92.2,25,100,20.83,rain,0,0,42.1,21.5,226.7,1005.3,90.2,2.7,216.9,18.7,8,30,2022-09-14T06:26:02,2022-09-14T18:42:25,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-15,29,26,27.4,35.2,26,31.6,25.7,90.5,22,100,16.67,rain,0,0,46.4,24.8,230.9,1006.7,91.6,2.8,232,20,9,30,2022-09-15T06:26:13,2022-09-15T18:41:32,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-16,27.7,24.7,26.4,32.6,24.7,28.2,25.4,94.4,56,100,20.83,rain,0,0,40.7,21.7,251.3,1005.9,93.9,2.6,39.4,3.5,2,10,2022-09-16T06:26:23,2022-09-16T18:40:38,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-17,29.7,25.8,27.4,36.5,25.8,30.7,25.4,89.1,3,100,4.17,rain,0,0,44.6,24.1,221.8,1006.2,82.7,2.8,265.8,23,9,10,2022-09-17T06:26:34,2022-09-17T18:39:45,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-18,27.2,24,25.5,30.6,24,25.7,24.6,94.9,16,100,4.17,rain,0,0,35.3,16.6,258.9,1008.2,95.6,2.4,261.6,22.8,9,10,2022-09-18T06:26:44,2022-09-18T18:38:52,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-19,26.7,23.7,25.1,29.3,23.7,25.3,24.1,93.9,18,100,8.33,rain,0,0,24.8,14.3,222.7,1009.1,93.2,2.6,229.5,19.9,8,10,2022-09-19T06:26:55,2022-09-19T18:37:58,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-20,28.1,23.9,25.6,32.5,23.9,26.4,23.9,90.6,0,0,0,rain,0,0,17.3,17.2,78.8,1008.7,91.9,2.9,256.9,22.3,9,10,2022-09-20T06:27:06,2022-09-20T18:37:05,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-21,26.1,24,24.9,26.1,24,24.9,23.4,91.9,1.4,100,4.17,rain,0,0,16.9,16.6,255.6,1008.8,91.8,2.9,169,14.6,8,10,2022-09-21T06:27:16,2022-09-21T18:36:12,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-22,25.5,23,24.3,25.5,23,24.3,23.1,93.1,0,0,0,rain,0,0,22,12.5,85.3,1009.1,93.6,2.7,36.8,3,1,10,2022-09-22T06:27:27,2022-09-22T18:35:18,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-23,30.2,23,26.5,34.7,23,28.8,23.6,84.9,0,0,0,rain,0,0,33.5,17.6,205.9,1008.8,69,3.1,252.1,21.8,8,10,2022-09-23T06:27:38,2022-09-23T18:34:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-24,30.2,24.7,27.2,37,24.7,30.3,25.1,88.8,0,0,0,rain,0,0,31.7,16.4,201.1,1007.7,72.6,3.4,243.4,21,9,10,2022-09-24T06:27:49,2022-09-24T18:33:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-25,29.7,25,27.3,35.7,25,30.2,24.8,86.2,0,0,0,rain,0,0,15.8,15.5,229.8,1007.9,62.6,3.4,260.5,22.4,9,10,2022-09-25T06:28:00,2022-09-25T18:32:39,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-26,29.4,25.7,27.1,34.1,25.7,29.7,24.6,86.4,0,0,0,rain,0,0,17.6,16.7,278.3,1009.7,63.8,3.4,262.8,22.6,9,10,2022-09-26T06:28:12,2022-09-26T18:31:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-27,29.2,25.9,27.4,33.9,25.9,30.4,24.4,83.7,0,0,0,,0,0,14.4,11.8,290.8,1008.6,73.9,3.6,261,22.6,9,10,2022-09-27T06:28:23,2022-09-27T18:30:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-28,29.7,25.5,27.8,36.9,25.5,32.1,25.2,86,0,0,0,,0,0,15.8,17,272.2,1007.5,71.2,3.1,258.5,22.5,9,10,2022-09-28T06:28:35,2022-09-28T18:30:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-29,29,27.2,28.1,35.6,30.7,33.3,25.4,85.6,0,0,0,rain,0,0,22,18.1,323.3,1007.1,86.1,2.8,255.8,22.2,9,30,2022-09-29T06:28:47,2022-09-29T18:29:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-09-30,31.4,26.7,28.9,41.7,30.2,35.3,26.1,85,0,0,0,rain,0,0,25.2,18.2,307.4,1007.7,77.5,3,256.1,22.3,9,60,2022-09-30T06:28:59,2022-09-30T18:28:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-01,30.7,26,28.6,38.7,26,34,25.3,82.8,0,0,0,rain,0,0,44.6,19.4,287.3,1008.4,73.6,3,260.2,22.6,9,30,2022-10-01T06:29:11,2022-10-01T18:27:26,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-02,30.7,26.5,28.5,37.2,26.5,33.3,25,81.6,0,0,0,rain,0,0,19.8,20.6,294.5,1008.6,60.8,3.3,261,22.6,9,10,2022-10-02T06:29:24,2022-10-02T18:26:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-03,30.7,26.1,28.5,36.9,26.1,32.3,24,77.4,0,0,0,rain,0,0,19.4,16.7,304.4,1009.2,42.8,3.6,258.5,22.6,9,10,2022-10-03T06:29:37,2022-10-03T18:25:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-04,31.7,25.4,28.6,39.1,25.4,33.2,25.1,81.6,0,0,0,,0,0,29.5,22.3,319.9,1008.8,40.4,3.5,238.2,20.8,9,30,2022-10-04T06:29:50,2022-10-04T18:24:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-05,30.7,27.5,29,39.6,32.3,35.6,26.1,84.6,0,0,0,,0,0,33.8,19.4,302.4,1007.8,64.7,3.2,206.8,17.8,8,30,2022-10-05T06:30:03,2022-10-05T18:24:03,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-06,30,27.2,28.5,38.8,30.7,34.5,25.8,85.5,0.1,100,4.17,rain,0,0,27.4,16.7,296.1,1006,85.5,3.2,138.9,11.9,8,30,2022-10-06T06:30:17,2022-10-06T18:23:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-07,29,25.7,27.1,36.9,25.7,30.6,25.9,92.8,58,100,8.33,rain,0,0,33.5,19.4,241.5,1004.6,93,2.5,122.4,10.6,7,10,2022-10-07T06:30:31,2022-10-07T18:22:24,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-08,29,23.5,26.1,34.2,23.5,27.9,24.8,92.6,58,100,16.67,rain,0,0,33.5,16.1,189.5,1007.1,91.3,2.7,130.7,11.3,6,10,2022-10-08T06:30:45,2022-10-08T18:21:35,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-09,30.4,25.8,27.8,36.8,25.8,30.9,24.8,84.3,0,0,0,rain,0,0,25.2,16,207.5,1008.9,47.2,3.7,216.9,18.8,8,10,2022-10-09T06:31:00,2022-10-09T18:20:47,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-10,30.7,25.6,28.2,38.6,25.6,32.6,25.5,85.7,0,0,0,,0,0,16.2,17.2,285.9,1009.7,48.4,3.3,237.5,20.4,8,30,2022-10-10T06:31:15,2022-10-10T18:19:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-11,30.7,26.7,28.3,40.1,26.7,33.7,25.7,86,0,0,0,,0,0,17.3,19.8,283.5,1008.6,73.8,3,203.7,17.7,8,60,2022-10-11T06:31:31,2022-10-11T18:19:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-12,31.1,25.4,27.5,38,25.4,30.8,25.2,87.5,29,100,8.33,rain,0,0,14,15,33.6,1009.2,74.6,2.8,153.2,13.3,8,60,2022-10-12T06:31:47,2022-10-12T18:18:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-13,30.4,25.4,27.4,38,25.4,30.9,25,87.2,20,100,8.33,rain,0,0,14.4,12.3,94.3,1009.2,87.6,2.7,171.8,14.8,6,60,2022-10-13T06:32:03,2022-10-13T18:17:39,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-14,32.4,23,27.6,40.4,23,30.6,24.1,82.3,49,100,12.5,rain,0,0,20.5,16.6,110.9,1008.8,78.2,3,245.5,21.1,9,30,2022-10-14T06:32:20,2022-10-14T18:16:53,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-15,33.7,24.4,28.4,35.6,24.4,29.6,21.8,70.7,0,0,0,,0,0,18.7,16.6,55.7,1008,50.4,3.3,248.6,21.6,9,30,2022-10-15T06:32:37,2022-10-15T18:16:08,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-16,33.7,26.4,30.3,38.8,26.4,32.1,19.2,52.7,0,0,0,,0,0,19.8,17.1,49.7,1009.1,33.5,3.4,244.5,21.2,9,10,2022-10-16T06:32:55,2022-10-16T18:15:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-17,32.3,27.9,29.5,38.9,30.6,34.4,23.9,72.6,0.4,100,4.17,rain,0,0,19.4,14.2,123.7,1010.2,78.6,3.3,230.8,19.9,8,30,2022-10-17T06:33:13,2022-10-17T18:14:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999"
mumbai,2022-10-18,31.1,27,28.7,38.5,31,34.3,25.6,83.8,0.2,100,8.33,rain,0,0,16.2,18.7,182,1010.5,83.5,2.9,177,15.4,7,30,2022-10-18T06:33:31,2022-10-18T18:13:58,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-19,31.1,26,28.6,38.6,26,34,25.6,83.9,0,0,0,rain,0,0,15.8,17.6,269.3,1010.1,69.6,3.1,232.8,20.1,8,30,2022-10-19T06:33:50,2022-10-19T18:13:16,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-20,31.7,26.9,29.2,40.1,30.6,35.7,25.9,82.4,0,0,0,,0,0,17.6,17.2,283.7,1010.4,45.6,3.1,239.1,20.8,8,60,2022-10-20T06:34:10,2022-10-20T18:12:35,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-21,32.4,26.9,29.3,41.7,30.3,35.7,25.7,81.1,9,100,8.33,rain,0,0,16.6,16.7,313.8,1011.5,50.1,3,237.5,20.6,8,30,2022-10-21T06:34:30,2022-10-21T18:11:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-22,33.1,25.7,29.2,37.6,25.7,31,20.9,63.3,0,0,0,rain,0,0,33.5,19.3,65.9,1012.8,37.3,3.2,239.6,20.8,8,30,2022-10-22T06:34:50,2022-10-22T18:11:15,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-23,33.4,23.7,28.8,32.6,23.7,28.9,16.5,49.6,0,0,0,,0,0,37.4,18.4,44.7,1012.7,20.5,3.3,249.6,21.6,9,10,2022-10-23T06:35:11,2022-10-23T18:10:36,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-24,33,22.2,28,32.3,22.2,28.2,17.2,53.9,0,0,0,,0,0,23.8,15.4,349.5,1010.8,5.8,3,249.5,21.6,9,10,2022-10-24T06:35:33,2022-10-24T18:09:58,0.96,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-25,31.8,23.3,27.9,34.2,23.3,29.5,21.3,68.8,0,0,0,,0,0,19.4,16.7,286.4,1011.1,8.2,2.9,247.3,21.5,9,10,2022-10-25T06:35:55,2022-10-25T18:09:21,0,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-26,33,23.1,28.5,35,23.1,29.1,19.2,59.8,0,0,0,,0,0,27,13.6,14.7,1012.5,2.4,2.9,246.5,21.5,9,10,2022-10-26T06:36:18,2022-10-26T18:08:45,0.03,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-27,33,24.4,28.5,34.3,24.4,29.1,17.8,53.8,0,0,0,,0,0,24.1,18.1,4.6,1012.1,1,3.1,244,21.1,9,10,2022-10-27T06:36:41,2022-10-27T18:08:10,0.06,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-28,33.7,23.4,28.4,33.5,23.4,28.7,17,52.9,0,0,0,,0,0,25.2,14.8,78.4,1011.6,0,3.2,243,20.8,9,10,2022-10-28T06:37:05,2022-10-28T18:07:36,0.1,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-29,33.5,23,28.4,32.1,23,28.1,15.2,47.4,0,0,0,,0,0,31.7,20.5,73.6,1011.4,0,3.3,242.7,20.8,9,10,2022-10-29T06:37:29,2022-10-29T18:07:03,0.14,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-30,34.4,23.4,28.7,32.9,23.4,28.4,13.6,41.7,0,0,0,,0,0,30.6,14.8,59.8,1011.7,0,3.4,243.4,20.9,9,10,2022-10-30T06:37:54,2022-10-30T18:06:31,0.17,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-10-31,33.8,22.4,28.5,32.5,22.4,28.4,15.5,47.7,0,0,0,,0,0,29.2,17.7,43.9,1011.2,0,3.4,239.3,20.6,8,10,2022-10-31T06:38:19,2022-10-31T18:06:00,0.21,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-01,32.4,23.6,27.9,32.5,23.6,27.7,14,43.9,0,0,0,,0,0,23,13.6,70.9,1012.1,0.2,3.3,246,21.4,9,10,2022-11-01T06:38:45,2022-11-01T18:05:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-02,33.7,22.5,28.2,34.9,22.5,28.6,16.1,48.7,0,0,0,,0,0,25.9,17.1,45.1,1011.3,0.4,3,240,20.6,8,10,2022-11-02T06:39:12,2022-11-02T18:05:01,0.28,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-03,34.9,22.4,28.4,34.1,22.4,28.5,15,46,0,0,0,,0,0,31.7,16.7,58.3,1011,0.1,3.1,247.5,21.4,9,10,2022-11-03T06:39:39,2022-11-03T18:04:33,0.31,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-04,35.4,22.7,28.6,33.8,22.7,28.4,14.5,44.8,0,0,0,,0,0,22.7,14.3,67.9,1011.8,0,3.1,242.9,20.9,9,10,2022-11-04T06:40:06,2022-11-04T18:04:06,0.35,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-05,34.7,23.8,28.3,35.9,23.8,29,16.5,51.1,0,0,0,,0,0,22.7,14.9,52,1012.8,0.4,3.1,243.9,21.1,9,10,2022-11-05T06:40:35,2022-11-05T18:03:40,0.39,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-06,33.7,22.4,28.5,34.2,22.4,28.6,16.4,50.2,0,0,0,,0,0,24.5,16,251.7,1013.3,17,3.1,239.5,20.5,8,10,2022-11-06T06:41:03,2022-11-06T18:03:16,0.42,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-07,32.7,23.4,27.9,34.4,23.4,28.5,17.9,56.1,0,0,0,,0,0,17.6,14.2,242.6,1013,20.5,3,212.1,18.5,7,10,2022-11-07T06:41:33,2022-11-07T18:02:53,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-08,33.3,23.5,28.7,34.8,23.5,29.2,18.3,54.8,0,0,0,,0,0,26.3,14.2,326.7,1012.8,8.7,3.1,234.4,20.3,8,10,2022-11-08T06:42:02,2022-11-08T18:02:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-09,33,24.4,28.7,33.9,24.4,29.4,18.7,56,0,0,0,,0,0,28.1,13,343.9,1012.6,19.8,3,233.3,20.1,8,10,2022-11-09T06:42:33,2022-11-09T18:02:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-10,33.6,24,28.4,32.7,24,28.6,17,52.2,0,0,0,,0,0,31.3,17.1,48.7,1012.9,10.8,3,232.3,20.1,8,10,2022-11-10T06:43:03,2022-11-10T18:01:50,0.56,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-11,33.5,22.4,28.4,33.1,22.4,28.3,15,45.4,0,0,0,,0,0,36,15.5,41.6,1012.9,10.7,3.1,231.5,20,8,10,2022-11-11T06:43:35,2022-11-11T18:01:31,0.59,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-12,33.5,24.6,29.1,33.2,24.6,29.1,15.2,43.8,0,0,0,,0,0,34.9,14.8,47.1,1012.7,22.7,3,206.9,17.7,8,10,2022-11-12T06:44:07,2022-11-12T18:01:14,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-13,33.5,24.4,28.6,32.8,24.4,28.7,15.7,46.6,0,0,0,,0,0,30.6,17.8,47.5,1011.8,5.8,2.9,230.7,19.8,8,10,2022-11-13T06:44:39,2022-11-13T18:00:58,0.66,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-14,33,22.8,28.1,34.2,22.8,28.9,18.3,56.4,0,0,0,,0,0,23.8,14.2,330.2,1012,0.9,2.8,225.7,19.5,8,10,2022-11-14T06:45:12,2022-11-14T18:00:43,0.69,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-15,33.4,24,28.5,35.1,24,29.6,19.7,60,0,0,0,,0,0,25.2,16.7,329.3,1012.6,25.3,2.5,211.6,18.3,8,10,2022-11-15T06:45:45,2022-11-15T18:00:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-16,32,23.4,27.9,34.6,23.4,28.6,19.2,60.7,0,0,0,,0,0,32.8,16.1,322.6,1012,4.6,2.6,226.1,19.5,8,10,2022-11-16T06:46:18,2022-11-16T18:00:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-17,33,22.2,28,31.9,22.2,27.9,15.4,48.5,0,0,0,,0,0,34.6,17.2,34,1011.8,0,2.9,227.7,19.7,8,10,2022-11-17T06:46:52,2022-11-17T18:00:07,0.78,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-18,32,23.7,27.6,30.6,23.7,27.1,11,36.6,0,0,0,,0,0,30.2,16.6,45.2,1012,0,3.3,228.7,19.7,8,10,2022-11-18T06:47:27,2022-11-18T17:59:57,0.82,Clear,Clear conditions throughout the day.,clear-day,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
mumbai,2022-11-19,31.7,23.5,27.1,30.2,23.5,26.7,11.7,39.4,0,0,0,,0,0,31,17.1,64.2,1012.1,4.5,3.2,225.8,19.6,8,10,2022-11-19T06:48:02,2022-11-19T17:59:49,0.85,Clear,Clear conditions throughout the day.,clear-day,"VABB,VAJJ,43003099999,43057099999,43060099999"
